trade_id,client_id,segment,trade_amount,trade_date
6376,1633,Equity,496240.07,2023-04-06
6377,656,F&O,193962.16,2023-08-20
6378,1032,F&O,233192.42,2023-09-08
6379,1501,F&O,402501.24,2024-08-01
6380,215,Commodity,289606.64,2023-01-19
6381,1709,Equity,19591.35,2023-10-14
6382,1759,Commodity,421696.18,2023-07-26
6383,552,Equity,26697.84,2023-11-07
6384,1521,Commodity,86239.25,2023-04-13
6385,1718,F&O,51937.9,2023-06-08
6386,503,F&O,39885.64,2024-12-07
6387,1806,F&O,13816.75,2024-07-16
6388,699,F&O,28458.83,2024-01-13
6389,245,Equity,221777.16,2023-08-12
6390,1502,Currency,127173.28,2024-12-14
6391,309,Equity,64141.9,2023-04-02
6392,231,Equity,329694.07,2024-10-28
6393,1407,F&O,113829.84,2023-06-25
6394,155,Commodity,10455.63,2023-04-20
6395,1199,Equity,209791.47,2023-06-28
6396,848,Currency,155906.06,2024-03-28
6397,115,Currency,159983.61,2023-03-16
6398,1414,F&O,223189.74,2024-08-05
6399,311,F&O,334788.05,2024-12-21
6400,993,Commodity,308623.08,2024-05-06
6401,300,Equity,468693.54,2023-04-13
6402,1042,F&O,259340.62,2023-02-10
6403,784,Currency,236812.38,2024-03-10
6404,12,Currency,107493.8,2023-11-30
6405,1428,Currency,377935.26,2023-10-07
6406,1837,Equity,71247.11,2024-06-25
6407,1728,Equity,246075.31,2024-05-20
6408,232,Equity,211239.78,2023-08-31
6409,955,Equity,329492.14,2024-07-17
6410,1629,Equity,458893.11,2024-07-22
6411,730,Equity,473351.2,2024-12-02
6412,1302,F&O,84731.83,2023-03-20
6413,1377,Commodity,131646.79,2024-03-12
6414,1018,Commodity,406006.02,2024-12-08
6415,999,Commodity,259621.6,2024-04-05
6416,303,Equity,227064.25,2023-07-16
6417,541,Equity,355602.1,2023-01-31
6418,470,Commodity,301360.55,2023-01-30
6419,813,F&O,485386.31,2023-04-23
6420,77,F&O,292403.35,2024-10-11
6421,1020,Equity,233520.94,2024-11-14
6422,1545,Equity,271865.86,2024-01-25
6423,24,F&O,404461.37,2024-10-28
6424,1039,Currency,306724.85,2023-10-03
6425,676,Currency,323877.0,2023-08-08
6426,525,F&O,485748.0,2023-10-03
6427,347,F&O,309579.35,2023-01-12
6428,172,Commodity,190762.34,2024-05-07
6429,1893,F&O,345971.69,2024-08-19
6430,1351,F&O,330070.24,2023-02-18
6431,712,Currency,7909.97,2024-11-22
6432,1509,Commodity,234197.32,2023-01-10
6433,489,Currency,371708.9,2023-09-18
6434,1486,Equity,250021.69,2023-11-16
6435,378,F&O,390030.95,2023-07-05
6436,1612,Commodity,225990.96,2023-08-17
6437,1188,Equity,491677.48,2024-10-31
6438,372,Commodity,147152.9,2023-01-21
6439,1597,Equity,46969.18,2023-01-16
6440,1000,Commodity,215575.89,2024-04-24
6441,977,F&O,271312.8,2024-09-18
6442,1448,Equity,175197.77,2023-01-06
6443,757,F&O,121898.3,2023-10-25
6444,477,F&O,336357.29,2023-09-16
6445,382,F&O,189185.42,2023-02-09
6446,155,Equity,316052.9,2023-10-03
6447,257,Currency,389756.65,2024-06-02
6448,1780,F&O,380740.31,2024-08-27
6449,674,F&O,188279.35,2024-05-25
6450,68,Equity,284381.22,2023-11-04
6451,344,Currency,225379.45,2024-06-16
6452,1301,Equity,435531.82,2024-04-24
6453,673,F&O,439500.48,2024-02-18
6454,391,Commodity,172527.05,2024-06-06
6455,1473,Equity,46776.99,2024-04-09
6456,259,F&O,84623.66,2024-02-13
6457,307,Equity,184133.87,2023-02-19
6458,1871,Commodity,282560.73,2023-02-14
6459,1119,F&O,328736.72,2023-09-28
6460,950,Currency,166354.15,2023-10-02
6461,1488,Currency,334082.06,2024-02-27
6462,970,F&O,468932.25,2023-02-04
6463,246,Commodity,326355.05,2024-05-18
6464,733,F&O,80124.05,2024-05-02
6465,1659,Equity,290254.79,2024-10-14
6466,187,F&O,271405.86,2023-05-24
6467,1798,Currency,435479.36,2023-07-12
6468,925,Equity,175801.22,2024-06-30
6469,785,Equity,212049.86,2023-06-27
6470,1397,Equity,299730.87,2023-11-14
6471,1596,Equity,262688.23,2024-01-26
6472,1430,Equity,359789.28,2023-05-31
6473,408,F&O,21154.11,2024-09-02
6474,1149,F&O,282194.49,2024-03-22
6475,1361,F&O,61714.27,2024-06-24
6476,341,Equity,158289.29,2023-05-30
6477,563,F&O,331151.8,2023-07-27
6478,1202,Currency,79549.69,2023-12-15
6479,651,Currency,155112.08,2023-09-19
6480,952,F&O,351800.23,2024-12-22
6481,1863,Equity,325751.82,2024-02-17
6482,1194,Currency,46428.79,2023-03-30
6483,1063,Commodity,289056.98,2023-09-15
6484,69,Equity,74479.98,2024-05-06
6485,1260,Equity,126883.42,2024-12-04
6486,1584,Equity,230146.43,2024-08-30
6487,381,Equity,55564.06,2024-07-01
6488,57,Equity,496829.84,2023-04-06
6489,1301,Currency,83519.41,2024-02-08
6490,850,F&O,390875.0,2024-03-14
6491,1123,F&O,415089.58,2023-02-06
6492,916,Commodity,497237.52,2024-09-05
6493,1551,Commodity,214897.96,2024-04-25
6494,325,Currency,437173.17,2023-06-29
6495,461,Currency,478812.18,2023-11-21
6496,179,Equity,87274.18,2024-08-04
6497,844,Currency,240238.61,2024-02-10
6498,574,Commodity,30945.4,2024-04-13
6499,119,Equity,310741.28,2024-09-10
6500,1493,F&O,291121.67,2023-09-28
6501,549,F&O,102859.02,2023-12-20
6502,646,Currency,399153.48,2024-07-12
6503,1479,Equity,19597.09,2024-04-09
6504,26,F&O,403307.43,2024-09-11
6505,1514,Equity,14296.0,2023-12-30
6506,1032,Equity,328757.58,2023-03-10
6507,969,Equity,40305.99,2023-11-04
6508,1540,F&O,126361.53,2024-02-27
6509,533,Commodity,361234.76,2024-05-28
6510,1951,Equity,140922.0,2023-08-07
6511,149,F&O,256075.75,2023-02-14
6512,1512,Equity,457708.89,2023-08-21
6513,1049,Equity,25767.54,2024-12-01
6514,655,F&O,405728.82,2024-01-02
6515,1781,Equity,33570.73,2023-05-02
6516,1955,F&O,64270.63,2024-05-09
6517,945,Equity,60540.23,2024-07-30
6518,555,Equity,497057.04,2023-05-29
6519,425,F&O,90912.97,2024-04-20
6520,293,F&O,448484.16,2024-08-01
6521,1209,Equity,495475.15,2023-12-16
6522,554,F&O,192508.6,2024-07-24
6523,431,Commodity,315893.22,2023-04-25
6524,604,Commodity,389766.54,2024-09-19
6525,317,Equity,196929.9,2023-08-25
6526,398,F&O,81745.26,2023-02-16
6527,1348,F&O,217447.61,2024-09-12
6528,1589,Equity,386171.93,2023-10-01
6529,596,Currency,390600.62,2023-04-23
6530,546,Currency,116038.86,2024-06-28
6531,76,Currency,88307.85,2024-02-03
6532,865,Commodity,460359.79,2023-10-19
6533,1944,Commodity,22955.52,2023-11-12
6534,916,F&O,367634.5,2023-06-11
6535,709,F&O,24164.27,2023-03-31
6536,486,Commodity,419112.13,2023-02-20
6537,1822,F&O,452801.99,2024-02-28
6538,1112,Equity,149412.14,2024-02-10
6539,747,Equity,37893.89,2023-05-24
6540,1256,Currency,240861.58,2024-09-07
6541,1031,Equity,149933.06,2024-11-12
6542,1828,F&O,209150.94,2024-06-11
6543,550,Currency,332827.74,2023-05-13
6544,976,Commodity,105703.19,2024-05-13
6545,1076,Currency,179118.83,2024-01-25
6546,1679,F&O,391498.68,2023-06-19
6547,942,Equity,322237.21,2024-06-25
6548,919,Commodity,163811.47,2023-06-09
6549,1420,Equity,332486.5,2024-10-20
6550,1245,Equity,382891.15,2024-02-16
6551,1452,Equity,296650.3,2024-11-17
6552,1776,Equity,120508.92,2024-08-06
6553,1167,Equity,1122.4,2024-01-19
6554,1885,Equity,401621.7,2024-09-30
6555,363,F&O,411494.14,2024-12-08
6556,382,Commodity,349104.65,2023-07-04
6557,1585,Equity,39213.88,2024-10-23
6558,1301,Equity,293025.92,2023-08-02
6559,271,F&O,410689.31,2023-04-04
6560,1038,F&O,195444.49,2024-07-23
6561,298,Currency,99802.37,2023-08-07
6562,1004,Equity,294226.02,2023-08-07
6563,1488,Currency,413327.01,2023-01-13
6564,1551,F&O,25386.11,2024-02-27
6565,234,F&O,298878.66,2024-02-27
6566,575,Equity,321943.72,2024-04-30
6567,1732,Equity,301581.15,2024-01-12
6568,27,Equity,325366.81,2024-10-13
6569,1495,Equity,316056.28,2024-02-12
6570,93,F&O,66071.54,2023-04-29
6571,617,Commodity,118233.45,2023-09-28
6572,309,Commodity,309878.01,2023-04-07
6573,52,F&O,9828.89,2023-02-16
6574,319,F&O,317737.51,2024-10-25
6575,1993,Equity,333027.93,2023-06-22
6576,181,Currency,120348.21,2023-12-13
6577,1593,F&O,299468.28,2023-08-25
6578,1144,Equity,267510.94,2024-06-26
6579,1844,Equity,131085.08,2023-08-01
6580,875,F&O,232024.03,2023-09-29
6581,1067,F&O,454902.64,2024-02-11
6582,647,Equity,213874.79,2023-03-19
6583,1909,Commodity,315292.24,2024-07-06
6584,1962,Commodity,18640.06,2023-05-26
6585,1284,F&O,39822.26,2023-01-12
6586,197,Equity,41572.73,2023-08-17
6587,645,Equity,389342.14,2024-11-21
6588,971,Currency,175778.19,2023-12-07
6589,255,Currency,114578.23,2024-11-02
6590,732,Equity,373914.96,2023-06-13
6591,336,Equity,85810.07,2024-11-10
6592,1577,Equity,123999.77,2024-01-17
6593,1526,Equity,216034.79,2024-12-31
6594,990,F&O,166387.6,2024-08-04
6595,900,Currency,293110.71,2024-02-26
6596,1279,Equity,169582.47,2024-03-13
6597,514,Equity,197082.87,2023-03-04
6598,1731,Currency,431580.42,2023-09-03
6599,242,Equity,442381.19,2023-02-19
6600,149,Currency,414027.88,2023-08-22
6601,1734,F&O,432550.64,2024-06-11
6602,1323,Currency,285294.61,2024-05-30
6603,757,Equity,323470.37,2023-10-09
6604,1874,Equity,279029.41,2024-10-30
6605,620,F&O,393008.45,2023-08-08
6606,453,F&O,275949.24,2023-12-14
6607,1417,Equity,56427.41,2023-12-30
6608,212,Currency,404980.48,2024-07-16
6609,668,Commodity,380532.0,2023-02-11
6610,1562,F&O,410330.0,2024-02-27
6611,594,Equity,96024.3,2023-05-15
6612,1619,Commodity,136536.91,2023-09-16
6613,131,Commodity,148580.1,2023-07-10
6614,1353,Equity,254532.19,2023-09-13
6615,612,Currency,67804.66,2024-05-08
6616,256,Equity,193305.49,2023-03-14
6617,1503,Equity,91896.92,2023-03-15
6618,561,Equity,133116.59,2024-09-26
6619,1937,Commodity,353487.43,2024-08-04
6620,63,F&O,427550.77,2024-02-05
6621,1335,Equity,12430.03,2023-03-20
6622,407,Equity,283382.58,2023-09-05
6623,802,Equity,18993.82,2023-07-06
6624,1129,Equity,43539.37,2024-10-14
6625,1641,F&O,352836.93,2024-07-09
6626,1861,Equity,368068.45,2024-04-14
6627,15,Equity,407176.36,2024-08-01
6628,1711,Currency,237646.51,2024-03-31
6629,259,F&O,430043.93,2023-10-03
6630,723,Commodity,84252.31,2023-06-28
6631,1436,Equity,125608.49,2023-05-09
6632,1283,Equity,68116.57,2024-01-14
6633,614,F&O,398971.09,2023-04-25
6634,1284,Equity,115108.88,2023-11-18
6635,1880,Equity,78600.11,2024-01-24
6636,1695,Currency,311932.23,2024-04-08
6637,1069,Currency,39463.93,2023-07-21
6638,1979,Equity,23405.24,2024-09-20
6639,813,Equity,54252.11,2024-06-30
6640,1787,Currency,1120.2,2024-02-13
6641,331,Equity,348798.09,2024-09-09
6642,165,F&O,281555.43,2023-06-01
6643,1217,Currency,105727.68,2024-10-14
6644,1545,Currency,117269.47,2024-02-09
6645,1425,F&O,405673.33,2024-05-05
6646,1398,Equity,251408.24,2023-06-11
6647,1089,Equity,349565.65,2023-05-27
6648,387,Currency,226924.97,2024-02-16
6649,1519,Currency,119621.29,2023-09-13
6650,1818,F&O,485231.0,2024-08-25
6651,1717,Commodity,283258.13,2024-01-05
6652,1439,Commodity,66359.97,2024-12-30
6653,1818,F&O,203638.93,2024-10-12
6654,1815,Commodity,165339.37,2024-11-19
6655,1054,F&O,107829.65,2023-10-18
6656,1290,F&O,466786.55,2023-12-06
6657,328,Equity,440579.08,2023-03-17
6658,1516,Commodity,100374.41,2024-07-22
6659,1241,F&O,176721.8,2024-06-23
6660,320,Equity,381395.38,2024-05-19
6661,1942,Commodity,105044.52,2023-11-17
6662,399,F&O,296190.87,2024-10-23
6663,1915,Currency,350197.18,2023-11-03
6664,105,Equity,327332.19,2023-12-13
6665,696,F&O,353497.91,2024-01-28
6666,1017,Equity,353643.09,2023-07-18
6667,330,Currency,482438.15,2024-11-06
6668,660,Equity,173902.95,2023-07-01
6669,1641,F&O,439416.62,2023-08-28
6670,1071,Commodity,11881.72,2023-03-07
6671,599,Equity,144813.28,2023-06-20
6672,821,Currency,25279.24,2024-10-06
6673,1973,Currency,325950.78,2024-08-15
6674,641,Equity,51294.39,2023-06-14
6675,1794,Equity,423007.72,2023-03-04
6676,314,Equity,323649.25,2023-12-21
6677,1171,Equity,15378.89,2023-02-20
6678,1982,Currency,357673.91,2024-08-06
6679,462,Currency,431155.44,2023-02-12
6680,1608,Equity,330899.38,2023-11-17
6681,486,F&O,16231.58,2023-11-14
6682,1676,F&O,429101.85,2023-08-04
6683,410,Equity,366499.49,2023-07-10
6684,27,Equity,189847.2,2024-10-31
6685,1053,Equity,164986.5,2024-05-04
6686,271,F&O,240430.27,2023-03-31
6687,686,F&O,433683.77,2024-02-26
6688,501,Commodity,126777.62,2024-05-05
6689,1277,Equity,51380.94,2024-09-07
6690,385,Commodity,432453.55,2024-07-16
6691,60,F&O,14118.63,2023-09-11
6692,1131,Currency,455587.51,2023-04-17
6693,220,Equity,153566.85,2023-10-21
6694,1465,Currency,254603.13,2024-05-25
6695,771,Currency,67015.47,2023-08-24
6696,1907,Equity,451225.23,2024-05-12
6697,1682,Equity,375168.28,2023-12-22
6698,564,Currency,462153.64,2024-09-08
6699,1596,Commodity,341931.3,2023-10-31
6700,546,Currency,93162.19,2024-06-15
6701,96,Commodity,154825.23,2024-05-06
6702,989,F&O,243937.44,2024-08-06
6703,1113,Equity,304021.84,2023-04-27
6704,828,Equity,463303.26,2024-01-02
6705,1946,Currency,192591.78,2024-10-03
6706,231,Equity,351832.94,2024-04-03
6707,968,Equity,480543.42,2023-04-30
6708,275,Commodity,77034.66,2023-08-01
6709,246,Commodity,431492.08,2023-07-02
6710,111,Equity,210932.33,2024-10-07
6711,234,Equity,366478.47,2023-12-05
6712,1302,F&O,147475.63,2024-04-22
6713,1501,Equity,167658.12,2024-05-08
6714,417,Commodity,14539.48,2023-08-19
6715,678,Equity,485730.67,2023-12-30
6716,1152,Currency,406912.84,2024-03-21
6717,1261,Commodity,47865.06,2024-04-28
6718,803,F&O,499754.89,2023-09-03
6719,619,Equity,302907.27,2023-08-13
6720,1152,F&O,427010.59,2023-06-06
6721,707,Equity,34263.72,2024-09-22
6722,851,Equity,195336.14,2024-08-28
6723,1418,Commodity,335155.91,2023-12-31
6724,475,F&O,54110.43,2023-07-05
6725,655,Commodity,244962.52,2024-05-09
6726,395,Equity,221896.26,2023-07-04
6727,111,Equity,108804.07,2024-01-22
6728,90,Currency,150834.65,2023-10-07
6729,763,F&O,483592.06,2024-04-26
6730,1304,F&O,145035.59,2023-09-22
6731,1357,F&O,107499.64,2024-10-31
6732,1248,Equity,268568.38,2023-12-18
6733,1125,Commodity,335808.06,2024-08-11
6734,132,Equity,362821.46,2023-03-23
6735,1037,F&O,377369.35,2023-06-30
6736,457,F&O,19379.41,2023-12-08
6737,1465,Currency,197486.44,2023-07-15
6738,98,F&O,387205.08,2023-03-01
6739,1144,Equity,452521.2,2023-05-31
6740,293,F&O,301497.86,2023-03-02
6741,1840,Equity,27101.12,2024-10-08
6742,1735,Equity,198926.26,2024-03-03
6743,1025,Equity,38039.33,2023-11-27
6744,572,F&O,374520.39,2023-02-08
6745,250,Equity,32689.23,2023-09-10
6746,652,F&O,93679.8,2024-09-09
6747,149,Currency,209062.25,2023-08-21
6748,1419,Commodity,231861.54,2023-12-20
6749,44,Equity,203834.37,2023-06-19
6750,1907,Equity,232234.93,2023-08-05
6751,1722,F&O,356906.34,2023-12-14
6752,1644,Currency,185265.14,2024-06-09
6753,1068,Equity,274327.48,2024-02-15
6754,1102,Commodity,152381.26,2024-06-11
6755,1250,F&O,177460.12,2024-12-31
6756,162,F&O,307285.68,2024-11-11
6757,1817,Currency,245756.83,2024-06-09
6758,253,Commodity,361795.11,2023-08-31
6759,132,Currency,280708.76,2023-01-08
6760,1472,Equity,401983.47,2023-10-10
6761,1908,F&O,222260.7,2024-09-14
6762,1911,F&O,246025.78,2024-07-05
6763,474,Equity,335315.7,2024-08-02
6764,1680,F&O,111400.73,2024-09-26
6765,1802,Equity,193578.84,2023-06-15
6766,1133,Equity,312795.78,2023-07-22
6767,706,Equity,15409.26,2024-10-01
6768,1059,Commodity,219048.75,2023-12-30
6769,1491,Currency,299826.12,2023-06-01
6770,1926,F&O,483720.39,2024-02-29
6771,275,F&O,438631.26,2024-10-19
6772,187,Equity,141090.23,2024-07-14
6773,949,Currency,254097.84,2024-04-13
6774,243,F&O,29150.77,2024-02-14
6775,264,Commodity,121136.45,2024-05-29
6776,1998,Commodity,387653.08,2023-09-08
6777,522,Equity,62533.69,2023-03-18
6778,963,F&O,129587.57,2024-02-26
6779,1702,Currency,472077.21,2024-01-20
6780,1565,Equity,412104.04,2024-01-14
6781,783,F&O,391132.03,2023-08-16
6782,1111,Currency,432414.19,2023-04-28
6783,535,Equity,375053.24,2023-09-24
6784,210,Currency,61172.52,2023-08-23
6785,46,Currency,258764.1,2023-06-17
6786,1491,Commodity,222677.72,2024-12-05
6787,1564,Equity,156264.64,2024-11-26
6788,26,Equity,417186.16,2024-06-05
6789,1290,Equity,232605.46,2023-12-03
6790,175,Commodity,31088.5,2023-11-23
6791,1540,Commodity,138207.83,2023-12-25
6792,1335,F&O,115081.91,2024-03-23
6793,322,Equity,443851.96,2024-10-14
6794,1603,Equity,324071.61,2024-06-17
6795,1159,Commodity,280627.76,2024-12-05
6796,55,Commodity,253817.97,2024-08-26
6797,2000,Currency,325406.4,2023-04-07
6798,1567,Commodity,377682.9,2024-10-14
6799,1610,Commodity,277637.97,2024-07-03
6800,1555,Commodity,469204.42,2023-09-13
6801,1180,F&O,488440.25,2024-03-17
6802,1873,Equity,497675.82,2024-02-13
6803,668,Currency,335026.16,2023-03-26
6804,147,F&O,466377.61,2024-02-21
6805,1509,Equity,202835.37,2024-07-02
6806,599,Equity,429936.6,2024-05-16
6807,20,Equity,454677.98,2024-11-27
6808,1293,F&O,452166.1,2023-04-08
6809,333,Equity,415592.3,2024-06-25
6810,1579,Equity,203892.98,2024-05-17
6811,907,F&O,80294.83,2024-03-26
6812,944,Equity,167644.22,2023-07-10
6813,911,Commodity,383877.0,2023-07-20
6814,401,F&O,117209.87,2023-11-18
6815,950,F&O,239657.76,2024-12-01
6816,1330,Equity,283134.36,2023-09-15
6817,28,Equity,302325.42,2023-06-04
6818,467,Equity,467927.05,2024-05-01
6819,1284,Commodity,331085.02,2023-08-16
6820,1558,Commodity,393363.11,2024-05-31
6821,982,Equity,291357.3,2024-10-02
6822,1911,F&O,416956.58,2024-05-25
6823,101,Equity,132568.14,2023-03-15
6824,551,Currency,105728.96,2023-12-31
6825,802,Currency,463233.7,2023-01-24
6826,353,F&O,347046.96,2024-04-07
6827,1324,F&O,336091.26,2024-04-25
6828,1706,Commodity,234180.32,2024-12-18
6829,296,Commodity,188971.93,2024-10-19
6830,353,F&O,278289.91,2023-03-30
6831,908,Currency,61162.61,2024-06-17
6832,1154,F&O,227901.57,2023-10-27
6833,1019,F&O,228228.48,2023-02-13
6834,1180,Commodity,269629.92,2023-02-06
6835,1098,F&O,317708.12,2024-06-02
6836,1366,Commodity,478701.86,2024-04-18
6837,1489,Equity,326432.39,2023-10-07
6838,1114,Equity,441978.85,2024-04-05
6839,1603,Equity,278595.63,2023-06-18
6840,455,F&O,313837.01,2023-03-11
6841,1772,F&O,35848.64,2023-08-01
6842,712,Currency,67498.6,2024-08-05
6843,980,F&O,290255.55,2024-12-19
6844,1356,Commodity,198460.72,2023-03-13
6845,739,Equity,399606.45,2023-06-29
6846,977,Commodity,272045.76,2023-07-27
6847,1372,F&O,441263.23,2023-06-26
6848,233,F&O,486193.51,2024-12-07
6849,1802,Equity,74669.96,2023-10-28
6850,1622,F&O,198019.05,2023-06-03
6851,1024,F&O,332825.53,2023-06-03
6852,102,F&O,153438.89,2023-01-30
6853,953,Currency,134249.14,2023-01-27
6854,481,Currency,407055.54,2023-08-28
6855,1238,Currency,490208.86,2024-10-05
6856,108,F&O,387127.86,2024-11-21
6857,1189,Currency,262314.63,2023-04-08
6858,973,Commodity,221813.1,2023-11-22
6859,1627,Equity,270284.21,2023-08-25
6860,704,Equity,231957.01,2023-05-18
6861,335,Equity,251941.14,2024-09-21
6862,86,Equity,102523.07,2024-09-09
6863,734,Equity,451967.23,2024-07-01
6864,875,Equity,377512.97,2023-02-15
6865,1448,Commodity,340807.73,2024-09-07
6866,1637,Equity,475012.56,2024-01-25
6867,1762,Equity,142912.77,2023-12-30
6868,364,Commodity,41498.55,2023-12-26
6869,60,Commodity,413243.19,2024-08-04
6870,1506,Currency,499210.06,2023-07-26
6871,1274,F&O,289637.79,2024-08-23
6872,560,F&O,30345.88,2024-05-29
6873,117,Equity,390453.55,2024-01-01
6874,1763,Equity,37800.78,2024-03-13
6875,874,Equity,270466.98,2023-08-19
6876,915,Equity,139488.7,2024-02-27
6877,968,Currency,457598.36,2024-04-13
6878,999,Equity,226214.28,2024-09-21
6879,1569,Equity,449333.21,2023-11-07
6880,44,Equity,150241.46,2024-01-30
6881,509,Commodity,194293.93,2023-04-24
6882,1189,Equity,473612.47,2023-07-21
6883,1392,F&O,101455.91,2024-04-07
6884,1881,Equity,289672.07,2024-06-25
6885,1316,Equity,194866.65,2023-12-30
6886,849,Equity,387309.28,2023-09-04
6887,1880,F&O,65518.89,2024-08-15
6888,917,Equity,219170.27,2023-09-03
6889,898,Commodity,349767.38,2023-07-03
6890,799,F&O,204101.1,2024-02-17
6891,876,Commodity,30207.34,2023-09-30
6892,1761,Equity,352851.02,2024-06-28
6893,286,Equity,252095.97,2024-09-05
6894,1228,Equity,6643.03,2023-10-04
6895,684,F&O,306715.29,2024-09-14
6896,1548,F&O,460020.63,2024-05-13
6897,819,F&O,56401.95,2024-12-18
6898,121,Commodity,295744.95,2024-05-04
6899,945,Commodity,364605.77,2023-08-03
6900,1780,Commodity,36316.06,2023-04-13
6901,1688,Equity,12285.11,2024-08-12
6902,1688,F&O,232633.74,2023-06-24
6903,1018,Equity,395802.16,2023-02-21
6904,1212,F&O,81198.99,2023-10-24
6905,907,Equity,418482.0,2023-06-24
6906,13,Equity,328632.05,2023-12-09
6907,603,Currency,166754.47,2024-12-11
6908,200,F&O,258397.07,2024-08-22
6909,586,Equity,482821.91,2023-06-20
6910,1792,Equity,109002.05,2023-02-06
6911,1480,F&O,250268.16,2024-09-26
6912,448,Currency,312618.79,2023-07-20
6913,1812,F&O,69869.29,2023-03-05
6914,1864,Currency,22717.52,2024-04-30
6915,841,Equity,7716.52,2024-03-30
6916,1095,F&O,163021.74,2024-11-30
6917,590,Commodity,37899.7,2024-12-27
6918,1820,F&O,402081.21,2024-02-13
6919,1154,Equity,498662.44,2023-05-30
6920,889,F&O,31590.61,2024-05-16
6921,43,F&O,216930.41,2024-09-27
6922,520,Commodity,13840.33,2024-12-10
6923,1037,Commodity,67861.45,2024-07-01
6924,725,Commodity,162138.36,2023-10-05
6925,623,F&O,197455.41,2023-02-04
6926,988,Equity,469951.69,2024-09-16
6927,803,Equity,198522.57,2023-06-24
6928,535,Commodity,248642.55,2023-02-02
6929,302,Currency,123546.1,2024-12-25
6930,1790,Equity,1062.44,2024-12-15
6931,527,F&O,449767.89,2024-02-01
6932,1666,Equity,41775.66,2023-09-11
6933,1597,Equity,482160.17,2024-07-21
6934,1139,F&O,66291.21,2023-11-19
6935,460,F&O,302834.36,2023-01-13
6936,832,Equity,499705.88,2023-02-19
6937,505,Commodity,70093.83,2023-08-21
6938,1332,Commodity,212547.6,2024-06-23
6939,932,Currency,390431.41,2024-09-07
6940,1987,Equity,17062.88,2023-04-06
6941,325,F&O,345201.59,2023-12-09
6942,579,Equity,41106.3,2023-07-12
6943,761,Equity,119023.55,2024-05-25
6944,1199,F&O,80878.01,2024-03-26
